flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;idIncidencia
743;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;312
745;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;313
746;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;314
746;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;315
751;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;316
751;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;317

766;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;319
766;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;320
774;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;37;desvio;0;321
782;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;322
783;0;;0;;;compania;73;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;323
783;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;324
791;0;;0;;;compania;0;tiempo;0;NAS;59;seguridad;0;previo;0;desvio;0;325
797;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;326
797;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;327
799;0;;0;;;compania;0;tiempo;1;NAS;0;seguridad;0;previo;0;desvio;0;328
799;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;0;329
799;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;93;desvio;0;330
800;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;desvio;0;331
813;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;332
813;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;333
814;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;334
814;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;desvio;0;335
816;0;;0;;;compania;44;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;336
816;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;337
823;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;338
823;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;339
830;0;;0;;;compania;0;tiempo;9;NAS;0;seguridad;0;previo;0;desvio;0;340
830;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;90;desvio;0;341
833;0;;0;;;compania;0;tiempo;23;NAS;0;seguridad;0;previo;0;desvio;0;342
833;0;;0;;;compania;0;tiempo;0;NAS;99;seguridad;0;previo;0;desvio;0;343
838;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;0;desvio;0;344
839;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;345
839;0;;0;;;compania;0;tiempo;0;NAS;214;seguridad;0;previo;0;desvio;0;346
841;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;347
841;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;desvio;0;348
844;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;desvio;0;349
877;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;desvio;0;350
893;0;;0;;;compania;57;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;351
895;0;;0;;;compania;105;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;352
895;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;353
907;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;354
913;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;355
915;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;356
916;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;0;desvio;0;357
920;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;358
923;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;359
923;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;360
923;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;361
926;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;362
926;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;363
926;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;364
928;0;;0;;;compania;36;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;365
928;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;366
929;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;367
929;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;desvio;0;368
943;0;;0;;;compania;203;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;369
948;0;;0;;;compania;44;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;370
948;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;65;desvio;0;371
952;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;372
952;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;373
953;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;374
953;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;375
956;0;;0;;;compania;57;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;376
960;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;377
962;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;378
963;0;;0;;;compania;0;tiempo;0;NAS;60;seguridad;0;previo;0;desvio;0;379
966;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;380
966;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;51;desvio;0;381
971;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;desvio;0;382
975;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;383
976;0;;0;;;compania;0;tiempo;0;NAS;83;seguridad;0;previo;0;desvio;0;384
977;0;;0;;;compania;0;tiempo;0;NAS;94;seguridad;0;previo;0;desvio;0;385
987;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;386
989;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;387
993;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;388
993;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;desvio;0;389
996;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;0;390
999;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;391
999;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;392
1004;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;393
1004;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;394
1012;0;;0;;;compania;0;tiempo;4;NAS;0;seguridad;0;previo;0;desvio;0;395
1012;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;94;desvio;0;396
1013;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;79;desvio;0;397
1015;0;;0;;;compania;0;tiempo;0;NAS;115;seguridad;0;previo;0;desvio;0;398
1016;0;;0;;;compania;0;tiempo;0;NAS;92;seguridad;0;previo;0;desvio;0;399
1025;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;400
1025;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;401
1025;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;desvio;0;402
1035;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;403
1035;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;404
1036;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;405
1036;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;406
1041;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;407
1043;0;;0;;;compania;0;tiempo;0;NAS;52;seguridad;0;previo;0;desvio;0;408
1044;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;409
1046;0;;0;;;compania;0;tiempo;6;NAS;0;seguridad;0;previo;0;desvio;0;410
1046;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;411
1046;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;desvio;0;412
1049;0;;0;;;compania;0;tiempo;0;NAS;70;seguridad;0;previo;0;desvio;0;413
1051;0;;0;;;compania;23;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;414
1052;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;415
1052;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;416
1054;0;;0;;;compania;0;tiempo;0;NAS;125;seguridad;0;previo;0;desvio;0;417
1055;0;;0;;;compania;0;tiempo;0;NAS;83;seguridad;0;previo;0;desvio;0;418
1057;0;;0;;;compania;0;tiempo;6;NAS;0;seguridad;0;previo;0;desvio;0;419
1057;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;420
1057;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;110;desvio;0;421
1058;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;desvio;0;422

1062;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;0;424
1063;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;425
1063;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;426
1067;0;;0;;;compania;0;tiempo;0;NAS;85;seguridad;0;previo;0;desvio;0;427
1068;0;;0;;;compania;0;tiempo;0;NAS;79;seguridad;0;previo;0;desvio;0;428
1069;0;;0;;;compania;0;tiempo;30;NAS;0;seguridad;0;previo;0;desvio;0;429
1069;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;0;430
1077;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;431
1077;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;432
1095;0;;0;;;compania;0;tiempo;0;NAS;48;seguridad;0;previo;0;desvio;0;433
1101;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;434
1102;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;435
1102;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;436
1103;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;437
1103;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;438
1105;0;;0;;;compania;0;tiempo;5;NAS;0;seguridad;0;previo;0;desvio;0;439
1105;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;440
1106;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;441
1106;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;0;442
1107;0;;0;;;compania;0;tiempo;0;NAS;48;seguridad;0;previo;0;desvio;0;443
1108;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;0;desvio;0;444
1113;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;445
1113;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;446
1113;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;0;447
1120;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;448
1120;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;449
1120;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;450
1122;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;451
1124;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;452
1124;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;453
1124;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;454
1128;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;455
1129;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;0;456
1130;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;457
1141;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;458
1155;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;459
1155;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;460
1186;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;461
1186;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;0;462
1203;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;463
1203;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;464
1208;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;465
1208;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;466
1222;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;24;desvio;0;467
1225;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;468
1230;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;469
1237;0;;0;;;compania;0;tiempo;0;NAS;93;seguridad;0;previo;0;desvio;0;470
1238;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;desvio;0;471
1240;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;472
1240;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;473
1259;0;;0;;;compania;0;tiempo;0;NAS;58;seguridad;0;previo;0;desvio;0;474
1261;0;;0;;;compania;104;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;475
1281;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;476
1281;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;0;477
1284;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;478
1284;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;479
1294;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;480
1298;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;0;481
1300;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;482
1304;0;;0;;;compania;0;tiempo;0;NAS;121;seguridad;0;previo;0;desvio;0;483
1306;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;desvio;0;484
1310;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;485
1310;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;486
1319;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;487
1319;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;48;desvio;0;488
1320;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;489
1326;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;490
1328;0;;0;;;compania;48;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;491
1331;0;;0;;;compania;0;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;0;492
1339;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;493
1340;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;494
1340;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;495
1345;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;496
1346;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;497
1356;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;498
1356;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;0;499
1357;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;500
1358;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;501
1359;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;502
1359;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;0;503
1359;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;504
1370;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;505
1376;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;506
1384;0;;0;;;compania;425;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;507
1389;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;desvio;0;508
1390;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;509
1393;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;510
1395;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;0;511
1395;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;512
1397;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;513
1397;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;29;desvio;0;514
1401;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;0;515
1402;0;;0;;;compania;0;tiempo;0;NAS;65;seguridad;0;previo;0;desvio;0;516
1403;0;;0;;;compania;0;tiempo;0;NAS;82;seguridad;0;previo;0;desvio;0;517
1403;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;518
1405;0;;0;;;compania;57;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;519
1405;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;520
1411;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;521
1411;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;522
1411;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;0;523
1413;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;524
1414;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;525
1414;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;526
1416;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;527
1416;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;528
1419;0;;0;;;compania;0;tiempo;8;NAS;0;seguridad;0;previo;0;desvio;0;529
1419;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;530
1422;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;531
1422;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;532
1425;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;533
1425;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;534
1436;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;535
1442;0;;0;;;compania;121;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;536
1445;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;537
1462;0;;0;;;compania;67;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;538
1462;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;539
1462;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;0;540
1467;0;;0;;;compania;0;tiempo;0;NAS;66;seguridad;0;previo;0;desvio;0;541
1468;0;;0;;;compania;0;tiempo;0;NAS;94;seguridad;0;previo;0;desvio;0;542
1473;0;;0;;;compania;0;tiempo;8;NAS;0;seguridad;0;previo;0;desvio;0;543
1473;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;544
1473;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;desvio;0;545
1474;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;50;desvio;0;546
1476;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;0;547
1477;0;;0;;;compania;0;tiempo;0;NAS;50;seguridad;0;previo;0;desvio;0;548
1480;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;549
1481;0;;0;;;compania;131;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;550
1485;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;551
1485;0;;0;;;compania;0;tiempo;7;NAS;0;seguridad;0;previo;0;desvio;0;552
1486;0;;0;;;compania;58;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;553
1498;0;;0;;;compania;0;tiempo;0;NAS;114;seguridad;0;previo;0;desvio;0;554
1499;0;;0;;;compania;0;tiempo;0;NAS;89;seguridad;0;previo;0;desvio;0;555
1501;0;;0;;;compania;0;tiempo;5;NAS;0;seguridad;0;previo;0;desvio;0;556
1501;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;76;desvio;0;557
1502;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;0;558
1502;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;74;desvio;0;559
1505;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;560
1505;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;561
1519;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;562
1519;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;563
1520;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;564
1520;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;565
1520;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;566
1522;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;567
1527;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;568
1527;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;569
1536;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;570
1537;0;;0;;;compania;0;tiempo;0;NAS;44;seguridad;0;previo;0;desvio;0;571
1542;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;572
1542;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;573
1542;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;574
1543;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;575
1543;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;576
1553;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;0;577
1554;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;578
1555;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;579
1556;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;580
1557;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;581
1557;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;582
1557;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;583
1560;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;584

1567;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;desvio;0;586
1571;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;587
1571;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;588
1580;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;desvio;0;589
1581;0;;0;;;compania;0;tiempo;0;NAS;91;seguridad;0;previo;0;desvio;0;590
1581;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;591
1585;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;592
1585;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;593
1585;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;594
1586;0;;0;;;compania;40;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;595
1591;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;596
1592;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;597
1592;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;598
1600;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;599
1600;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;600
1600;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;601
1607;0;;0;;;compania;0;tiempo;0;NAS;63;seguridad;0;previo;0;desvio;0;602
1607;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;0;603
1611;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;desvio;0;604
1611;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;605
