flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;
43770;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;;
43790;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;14;desvio;;
43822;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;;
43823;0;;0;;;compania;16;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;;
43856;0;;0;;;compania;2;tiempo;0;NAS;44;seguridad;0;previo;12;desvio;;
43857;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;;
43874;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;;
43875;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;20;desvio;;
43914;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;;
43915;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;14;desvio;;
43917;0;;0;;;compania;6;tiempo;0;NAS;1;seguridad;0;previo;9;desvio;;
43919;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;51;desvio;;
43920;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;49;desvio;;
43921;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;51;desvio;;
43922;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;54;desvio;;
43923;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;112;desvio;;
43959;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;;
43960;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
43961;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;;
43975;0;;0;;;compania;20;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
44007;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;desvio;;
44012;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44032;0;;0;;;compania;31;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44036;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;;
44057;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;;
44059;0;;0;;;compania;31;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;;
44070;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;;
44071;0;;0;;;compania;27;tiempo;0;NAS;15;seguridad;0;previo;1;desvio;;
44139;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
44140;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
44143;0;;0;;;compania;23;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;;
44144;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
44173;0;;0;;;compania;18;tiempo;0;NAS;30;seguridad;0;previo;15;desvio;;
44174;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;;
44177;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44190;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;18;desvio;;
44192;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44198;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;85;desvio;;
44199;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;93;desvio;;
44200;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;5;previo;72;desvio;;
44201;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;71;desvio;;
44216;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44241;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;43;desvio;;
44242;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;54;desvio;;
44243;0;;0;;;compania;45;tiempo;0;NAS;2;seguridad;0;previo;7;desvio;;
44258;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44263;0;;0;;;compania;0;tiempo;82;NAS;0;seguridad;0;previo;0;desvio;;
44328;0;;0;;;compania;6;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
44333;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;;
44337;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;12;desvio;;
44343;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;;
44363;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;76;desvio;;
44364;0;;0;;;compania;8;tiempo;0;NAS;3;seguridad;0;previo;86;desvio;;
44365;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;78;desvio;;
44377;0;;1;MDT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44378;0;;1;MSN;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44378;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;113;
44380;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;;
44381;0;;0;;;compania;67;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44383;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44384;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
44391;0;;0;;;compania;5;tiempo;0;NAS;8;seguridad;0;previo;36;desvio;;
44392;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
44399;0;;0;;;compania;0;tiempo;0;NAS;52;seguridad;0;previo;0;desvio;;
44403;0;;0;;;compania;0;tiempo;0;NAS;181;seguridad;0;previo;0;desvio;;
44405;0;;0;;;compania;0;tiempo;0;NAS;197;seguridad;0;previo;0;desvio;;
44409;0;;0;;;compania;27;tiempo;0;NAS;0;seguridad;0;previo;116;desvio;;
44412;0;;0;;;compania;0;tiempo;0;NAS;266;seguridad;0;previo;0;desvio;;
44413;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
44418;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44419;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
44428;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44429;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;62;desvio;;
44430;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;67;desvio;;
44433;0;;0;;;compania;0;tiempo;0;NAS;43;seguridad;0;previo;0;desvio;;
44442;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;;
44449;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44452;0;;0;;;compania;14;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44458;0;;0;;;compania;30;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
44473;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44475;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
44476;0;;0;;;compania;166;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44496;0;;0;;;compania;17;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
44498;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
44503;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44522;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;;
44534;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;;
44535;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;;
44537;0;;0;;;compania;0;tiempo;23;NAS;0;seguridad;0;previo;0;desvio;;
44538;0;;0;;;compania;10;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
44539;0;;0;;;compania;2;tiempo;0;NAS;33;seguridad;0;previo;6;desvio;;
44544;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;;
44547;0;;0;;;compania;0;tiempo;0;NAS;267;seguridad;0;previo;0;desvio;;
44549;0;;0;;;compania;0;tiempo;0;NAS;91;seguridad;0;previo;0;desvio;;
44553;0;;0;;;compania;0;tiempo;0;NAS;298;seguridad;0;previo;0;desvio;;
44556;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44557;0;;0;;;compania;66;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44561;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44564;0;;0;;;compania;0;tiempo;0;NAS;274;seguridad;0;previo;0;desvio;;
44569;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
44588;0;;0;;;compania;0;tiempo;0;NAS;42;seguridad;0;previo;0;desvio;;
44600;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;;
44601;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
44612;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;17;desvio;;
44619;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
44628;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;12;desvio;;
44629;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;10;desvio;;
44648;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;;
44652;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
44665;0;;0;;;compania;18;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;;
44681;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
44686;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;;
44705;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
44729;0;;0;;;compania;9;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
44736;0;;0;;;compania;10;tiempo;0;NAS;3;seguridad;0;previo;90;desvio;;
44737;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;99;desvio;;
44738;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;67;desvio;;
44739;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;111;desvio;;
44749;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44753;0;;0;;;compania;16;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
44756;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;;
44757;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;25;desvio;;
44760;0;;0;;;compania;0;tiempo;40;NAS;7;seguridad;0;previo;0;desvio;;
44764;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44766;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;;
44767;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
44768;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
44776;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44783;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;desvio;;
44792;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44794;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44797;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44799;0;;0;;;compania;12;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
44800;0;;0;;;compania;116;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44806;0;;0;;;compania;0;tiempo;0;NAS;71;seguridad;0;previo;0;desvio;;
44826;0;;0;;;compania;3;tiempo;0;NAS;27;seguridad;0;previo;27;desvio;;
44833;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;;
44835;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;;
44836;0;;0;;;compania;6;tiempo;0;NAS;4;seguridad;0;previo;14;desvio;;
44861;0;;0;;;compania;0;tiempo;0;NAS;40;seguridad;0;previo;0;desvio;;
44862;0;;0;;;compania;0;tiempo;7;NAS;0;seguridad;0;previo;91;desvio;;
44863;0;;0;;;compania;0;tiempo;0;NAS;299;seguridad;0;previo;0;desvio;;
44866;0;;0;;;compania;12;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;;
44868;0;;0;;;compania;6;tiempo;0;NAS;2;seguridad;0;previo;46;desvio;;
44879;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
44880;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44893;0;;0;;;compania;0;tiempo;0;NAS;397;seguridad;0;previo;0;desvio;;
44900;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
44906;0;;0;;;compania;0;tiempo;373;NAS;0;seguridad;0;previo;0;desvio;;
44911;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
44917;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;19;desvio;;
44918;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;;
44921;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;;
44922;0;;0;;;compania;37;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
44925;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;340;desvio;;
44926;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;;
44928;0;;0;;;compania;0;tiempo;4;NAS;0;seguridad;0;previo;141;desvio;;
44941;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;;
44947;0;;0;;;compania;36;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44949;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
44958;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
44959;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;desvio;;
44972;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
44975;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
44979;0;;0;;;compania;192;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;;
44984;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;;
44985;0;;0;;;compania;8;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;;
44993;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
44996;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;;
44998;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;50;desvio;;
45000;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
45003;0;;0;;;compania;236;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45010;0;;0;;;compania;2;tiempo;0;NAS;4;seguridad;0;previo;18;desvio;;
45017;0;;0;;;compania;25;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
45019;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
45020;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
45025;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;14;desvio;;
45027;0;;0;;;compania;0;tiempo;0;NAS;100;seguridad;0;previo;0;desvio;;
45028;0;;0;;;compania;0;tiempo;0;NAS;114;seguridad;0;previo;0;desvio;;
45029;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
45041;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
45046;0;;0;;;compania;0;tiempo;13;NAS;0;seguridad;0;previo;150;desvio;;
45053;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45054;0;;0;;;compania;0;tiempo;0;NAS;74;seguridad;0;previo;177;desvio;;
45061;0;;0;;;compania;0;tiempo;0;NAS;442;seguridad;0;previo;0;desvio;;
45065;0;;0;;;compania;47;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45066;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;;
45067;0;;0;;;compania;140;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
45077;0;;0;;;compania;0;tiempo;0;NAS;64;seguridad;0;previo;10;desvio;;
45079;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
45093;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;;
45094;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45111;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
45114;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45115;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;9;desvio;;
45117;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
45118;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;15;desvio;;
45124;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;;
45125;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
45153;0;;0;;;compania;6;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
45177;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
45182;0;;0;;;compania;0;tiempo;0;NAS;324;seguridad;0;previo;0;desvio;;
45188;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
45189;0;;0;;;compania;67;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45191;0;;0;;;compania;0;tiempo;1;NAS;0;seguridad;0;previo;232;desvio;;
45192;0;;0;;;compania;18;tiempo;0;NAS;31;seguridad;0;previo;0;desvio;;
45193;0;;0;;;compania;14;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
45194;0;;0;;;compania;3;tiempo;0;NAS;22;seguridad;0;previo;37;desvio;;
45202;0;;0;;;compania;157;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45205;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45211;0;;0;;;compania;85;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45213;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;88;desvio;;
45236;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
45245;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45246;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
45264;0;;0;;;compania;0;tiempo;0;NAS;455;seguridad;0;previo;0;desvio;;
45265;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;;
45267;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
45275;0;;0;;;compania;7;tiempo;0;NAS;7;seguridad;0;previo;28;desvio;;
45276;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;40;desvio;;
45281;0;;0;;;compania;297;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
45286;0;;0;;;compania;0;tiempo;0;NAS;135;seguridad;0;previo;0;desvio;;
45289;0;;0;;;compania;0;tiempo;0;NAS;319;seguridad;0;previo;0;desvio;;
45304;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;;
45311;1;National Air System;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;desvio;;
45315;0;;0;;;compania;27;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45318;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;22;desvio;;
45319;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
45322;0;;0;;;compania;12;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;;
45327;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;10;desvio;;
45339;0;;0;;;compania;46;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45355;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
45357;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
45363;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
45366;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
45370;0;;0;;;compania;54;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;;
45371;0;;0;;;compania;11;tiempo;0;NAS;32;seguridad;0;previo;23;desvio;;
45372;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;;
45373;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;;
45377;0;;0;;;compania;0;tiempo;0;NAS;295;seguridad;0;previo;0;desvio;;
45415;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
45419;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;52;desvio;;
45428;0;;0;;;compania;70;tiempo;0;NAS;0;seguridad;0;previo;116;desvio;;
45433;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;;
45434;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
45438;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
45440;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;;
45446;0;;0;;;compania;0;tiempo;0;NAS;38;seguridad;0;previo;0;desvio;;
45449;0;;0;;;compania;13;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
45450;0;;0;;;compania;11;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;;
45459;0;;0;;;compania;0;tiempo;0;NAS;342;seguridad;0;previo;0;desvio;;
45468;0;;0;;;compania;0;tiempo;0;NAS;313;seguridad;0;previo;0;desvio;;
45469;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
45475;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;;
45480;0;;0;;;compania;66;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45485;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45497;0;;0;;;compania;0;tiempo;0;NAS;43;seguridad;0;previo;0;desvio;;
45499;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45512;0;;0;;;compania;0;tiempo;0;NAS;70;seguridad;0;previo;0;desvio;;
45513;0;;0;;;compania;0;tiempo;0;NAS;37;seguridad;0;previo;0;desvio;;
45537;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45541;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;;
45542;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;;
45543;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45549;0;;0;;;compania;9;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;;
45550;0;;0;;;compania;6;tiempo;0;NAS;1;seguridad;0;previo;20;desvio;;
45551;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;;
45556;0;;0;;;compania;14;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;;
45566;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;;
45580;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;;
45581;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;;
45582;0;;0;;;compania;6;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;;
45602;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;112;desvio;;
45604;0;;0;;;compania;127;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45638;0;;0;;;compania;72;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;;
45639;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;45;desvio;;
45644;0;;0;;;compania;13;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;;
45671;0;;0;;;compania;0;tiempo;0;NAS;178;seguridad;0;previo;0;desvio;;
45674;0;;0;;;compania;0;tiempo;0;NAS;332;seguridad;0;previo;0;desvio;;
45689;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45704;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;;
45705;0;;0;;;compania;88;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45721;0;;0;;;compania;11;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;;
45744;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;;
45746;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;;
45765;0;;0;;;compania;94;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;;
45767;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;83;desvio;;
45796;0;;0;;;compania;0;tiempo;0;NAS;49;seguridad;0;previo;0;desvio;;
45809;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;;
45812;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;121;desvio;;
45814;0;;0;;;compania;16;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;;
45821;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;desvio;;
45829;0;;0;;;compania;32;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45831;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;desvio;;
45832;0;;0;;;compania;23;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;;
45833;0;;0;;;compania;0;tiempo;42;NAS;12;seguridad;0;previo;0;desvio;;
45839;0;;0;;;compania;10;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;;
45848;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;;
45851;0;;0;;;compania;6;tiempo;0;NAS;10;seguridad;0;previo;57;desvio;;
45852;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;262;desvio;;
45858;0;;0;;;compania;0;tiempo;0;NAS;282;seguridad;0;previo;0;desvio;;
45861;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;;
